year,latitude,longitude,co2
1/1/1971,60,-95,352.29
1/1/1971,72,-40,0.47
1/1/1971,-41,174,15.05
1/1/1971,-27,133,152.63
1/1/1971,-21.5,165.5,2.42
1/1/1971,-20,-175,0.02
1/1/1971,-18,175,0.55
1/1/1971,-16,167,0.06
1/1/1971,-15,-140,0.23
1/1/1971,-13.5833,-172.3333,0.04
1/1/1971,-8,159,0.05
1/1/1971,-8,178,
1/1/1971,-6,147,0.82
1/1/1971,-0.5333,166.9167,0.09
1/1/1971,1.4167,173,0.03
1/1/1971,6.9167,158.25,
1/1/1971,7.5,134.5,
1/1/1971,9,168,
1/1/1971,-34,-64,88.84
1/1/1971,-33,-56,5.8
1/1/1971,-30,-71,27.06
1/1/1971,-23,-58,0.63
1/1/1971,-17,-65,3.06
1/1/1971,-17,-65,3.06
1/1/1971,-10,-76,18.59
1/1/1971,-10,-55,102.36
1/1/1971,-2,-77.5,4.22
1/1/1971,4,-72,30.28
1/1/1971,4,-56,1.71
1/1/1971,5,-59,1.5
1/1/1971,8,-66,62.5
1/1/1971,8,-66,62.5
1/1/1970,-29.5,28.5,
1/1/1970,-29,24,149.62
1/1/1970,-22,17,
1/1/1970,-22,24,
1/1/1970,-20.2833,57.55,0.5
1/1/1970,-20,30,8.15
1/1/1970,-20,47,0.97
1/1/1970,-18.25,35,2.98
1/1/1970,-15,30,3.77
1/1/1970,-13.5,34,0.45
1/1/1970,-12.5,18.5,3.58
1/1/1970,-12.1667,44.25,0.03
1/1/1970,-6,35,1.77
1/1/1970,-4.5833,55.6667,0.03
1/1/1970,-3.5,30,0.06
1/1/1970,-2,30,0.06
1/1/1970,-1,11.75,2.08
1/1/1970,-1,15,0.57
1/1/1970,0,25,2.71
1/1/1970,1,7,0.01
1/1/1970,1,32,1.44
1/1/1970,1,38,3.08
1/1/1970,2,10,0.04
1/1/1970,6,12,0.64
1/1/1970,6.5,-9.5,1.45
1/1/1970,7,21,0.21
1/1/1970,8,-5,2.24
1/1/1970,8,-5,2.24
1/1/1970,8,-2,2.62
1/1/1970,8,1.1667,0.27
1/1/1970,8,38,1.65
1/1/1970,8.5,-11.5,0.86
1/1/1970,9.5,2.25,0.28
1/1/1970,10,8,21.52
1/1/1970,10,49,0.22
1/1/1970,11,-10,0.79
1/1/1970,11.5,43,0.14
1/1/1970,12,-15,0.07
1/1/1970,13,-2,0.14
1/1/1970,13.4667,-16.5667,0.05
1/1/1970,14,-14,1.31
1/1/1970,15,19,0.12
1/1/1970,15,30,4.45
1/1/1970,15,39,
1/1/1970,16,8,0.22
1/1/1970,17,-4,0.2
1/1/1970,20,-12,0.43
1/1/1970,25,17,32.31
1/1/1970,25,17,32.31
1/1/1970,27,30,21.65
1/1/1970,28,3,15.06
1/1/1970,32,-5,7.28
1/1/1970,34,9,3.74
1/1/1970,-8.55,125.5167,
1/1/1970,-5,120,35.79
1/1/1970,1.3667,103.8,18.19
1/1/1970,2.5,112.5,14.59
1/1/1970,3.25,73,
1/1/1970,4.5,114.6667,8.2
1/1/1970,4.5,114.6667,8.2
1/1/1970,7,81,3.59
1/1/1970,13,105,1.17
1/1/1970,13,122,24.75
1/1/1970,15,48,2.51
1/1/1970,15,100,15.35
1/1/1970,16,106,28.17
1/1/1970,16,106,28.17
1/1/1970,20,77,194.73
1/1/1970,21,57,0.23
1/1/1970,22,98,4.61
1/1/1970,22,98,4.61
1/1/1970,22.1667,113.55,0.21
1/1/1970,22.25,114.1667,8.39
1/1/1970,24,54,15.23
1/1/1970,24,90,3.8
1/1/1970,25,45,45.25
1/1/1970,25.5,51.25,7.56
1/1/1970,26,50.55,2.59
1/1/1970,27.5,90.5,0
1/1/1970,28,84,0.23
1/1/1970,29.3375,47.6581,25.02
1/1/1970,30,70,20.5
1/1/1970,31,36,1.56
1/1/1970,31.5,34.75,16.56
1/1/1970,32,53,91.79
1/1/1970,33,44,23.88
1/1/1970,33,65,1.67
1/1/1970,33.8333,35.8333,3.94
1/1/1970,35,33,1.7
1/1/1970,35,38,6.65
1/1/1970,35,105,770.17
1/1/1970,36,138,767.96
1/1/1970,37,127.5,53.72
1/1/1970,37,127.5,53.72
1/1/1970,39,35,42.58
1/1/1970,39,71,5.1
1/1/1970,40,45,4.06
1/1/1970,40,60,23.02
1/1/1970,40,127,73.48
1/1/1970,40.5,47.5,39.21
1/1/1970,41,64,77.92
1/1/1970,41,75,7.81
1/1/1970,42,43.5,10.69
1/1/1970,46,105,2.85
1/1/1970,48,68,182.66
1/1/1970,60,100,"1,449.57"
1/1/1970,60,100,"1,449.57"
1/1/1970,35,33,1.7
1/1/1970,35.8333,14.5833,0.66
1/1/1970,39,22,24.13
1/1/1970,39,35,42.58
1/1/1970,39.5,-8,15.24
1/1/1970,40,-4,116.77
1/1/1970,40,45,4.06
1/1/1970,40.5,47.5,39.21
1/1/1970,41,20,3.74
1/1/1970,41.8333,22,7.62
1/1/1970,42,19,1.36
1/1/1970,42,43.5,10.69
1/1/1970,42.5,1.6,
1/1/1970,42.8333,12.8333,296.36
1/1/1970,43,25,61.17
1/1/1970,44,18,10.65
1/1/1970,44,21,30.71
1/1/1970,45.1667,15.5,11.6
1/1/1970,46,2,439.63
1/1/1970,46,15,8.82
1/1/1970,46,25,119.98
1/1/1970,47,8,40.24
1/1/1970,47,20,69.93
1/1/1970,47,29,14.9
1/1/1970,47.1667,9.5333,
1/1/1970,47.3333,13.3333,50.63
1/1/1970,48,68,182.66
1/1/1970,48.6667,19.5,49.38
1/1/1970,49,32,439.02
1/1/1970,49.75,6.1667,13.74
1/1/1970,49.75,15.5,154.43
1/1/1970,50.8333,4,125.49
1/1/1970,51,9,"1,026.02"
1/1/1970,52,20,304.14
1/1/1970,52.5,5.75,141.8
1/1/1970,53,-8,19.39
1/1/1970,53,28,60.93
1/1/1970,54,-2,652.58
1/1/1970,56,10,62.04
1/1/1970,56,24,15.43
1/1/1970,57,25,9.86
1/1/1970,59,26,16.65
1/1/1970,60,100,"1,449.57"
1/1/1970,60,100,"1,449.57"
1/1/1970,62,10,27.98
1/1/1970,62,15,92.29
1/1/1970,64,26,40.36
1/1/1970,65,-18,1.39
1/1/1970,9,-80,2.2
1/1/1970,10,-84,1.25
1/1/1970,11,-61,8.99
1/1/1970,11,-61,8.99
1/1/1970,12.1167,-61.6667,0.04
1/1/1970,12.5,-69.9667,0.93
1/1/1970,13,-85,1.4
1/1/1970,13.1667,-59.5333,0.43
1/1/1970,13.25,-61.2,0.03
1/1/1970,13.25,-61.2,0.03
1/1/1970,13.25,-61.2,0.03
1/1/1970,13.8333,-88.9167,1.43
1/1/1970,13.8833,-61.1333,0.07
1/1/1970,15,-86.5,1.39
1/1/1970,15.4167,-61.3333,0.03
1/1/1970,15.5,-90.25,2.3
1/1/1970,17.05,-61.8,0.46
1/1/1970,17.25,-88.75,0.12
1/1/1970,17.3333,-62.75,
1/1/1970,18.25,-77.5,4.99
1/1/1970,18.5,-64.5,0.02
1/1/1970,19,-72.4167,0.38
1/1/1970,19,-70.6667,3.11
1/1/1970,21.5,-80,18.65
1/1/1970,21.75,-71.5833,
1/1/1970,23,-102,113.95
1/1/1970,24.25,-76,2.57
1/1/1970,32.3333,-64.75,0.23
1/1/1970,38,-97,"4,325.50"
1/1/1970,60,-95,341.18
1/1/1970,72,-40,0.38
1/1/1970,-41,174,14.18
1/1/1970,-27,133,147.48
1/1/1970,-21.5,165.5,2.39
1/1/1970,-20,-175,0.03
1/1/1970,-18,175,0.52
1/1/1970,-16,167,0.04
1/1/1970,-15,-140,0.19
1/1/1970,-13.5833,-172.3333,0.03
1/1/1970,-8,159,0.04
1/1/1970,-8,178,
1/1/1970,-6,147,0.69
1/1/1970,-0.5333,166.9167,0.07
1/1/1970,1.4167,173,0.02
1/1/1970,6.9167,158.25,
1/1/1970,7.5,134.5,
1/1/1970,9,168,
1/1/1970,-34,-64,82.65
1/1/1970,-33,-56,5.74
1/1/1970,-30,-71,24.64
1/1/1970,-23,-58,0.74
1/1/1970,-17,-65,2.48
1/1/1970,-17,-65,2.48
1/1/1970,-10,-76,17.77
1/1/1970,-10,-55,93.53
1/1/1970,-2,-77.5,4.28
1/1/1970,4,-72,28.37
1/1/1970,4,-56,1.61
1/1/1970,5,-59,1.58
1/1/1970,8,-66,74.49
1/1/1970,8,-66,74.49
1/1/1969,-29.5,28.5,
1/1/1969,-29,24,143.14
1/1/1969,-22,17,
1/1/1969,-22,24,
1/1/1969,-20.2833,57.55,0.57
1/1/1969,-20,30,6.74
1/1/1969,-20,47,0.85
1/1/1969,-18.25,35,3.24
1/1/1969,-15,30,4.27
1/1/1969,-13.5,34,0.38
1/1/1969,-12.5,18.5,2.78
1/1/1969,-12.1667,44.25,0.02
1/1/1969,-6,35,1.79
1/1/1969,-4.5833,55.6667,0.01
1/1/1969,-3.5,30,0.07
1/1/1969,-2,30,0.06
1/1/1969,-1,11.75,1.43
1/1/1969,-1,15,0.5
1/1/1969,0,25,3.65
1/1/1969,1,7,0.01
1/1/1969,1,32,1.18
1/1/1969,1,38,3.13
1/1/1969,2,10,0.04
1/1/1969,6,12,0.57
1/1/1969,6.5,-9.5,1.27
1/1/1969,7,21,0.19
1/1/1969,8,-5,1.89
1/1/1969,8,-5,1.89
1/1/1969,8,-2,1.69
1/1/1969,8,1.1667,0.24
1/1/1969,8,38,1.67
1/1/1969,8.5,-11.5,1.08
1/1/1969,9.5,2.25,0.2
1/1/1969,10,8,12.1
1/1/1969,10,49,0.16
1/1/1969,11,-10,0.75
1/1/1969,11.5,43,0.08
1/1/1969,12,-15,0.06
1/1/1969,13,-2,0.12
1/1/1969,13.4667,-16.5667,0.05
1/1/1969,14,-14,0.49
1/1/1969,15,19,0.16
1/1/1969,15,30,3.83
1/1/1969,15,39,
1/1/1969,16,8,0.19
1/1/1969,17,-4,0.16
1/1/1969,20,-12,0.27
1/1/1969,25,17,35.52
1/1/1969,25,17,35.52
1/1/1969,27,30,19.66
1/1/1969,28,3,11.26
1/1/1969,32,-5,5.82
1/1/1969,34,9,3.85
1/1/1969,-8.55,125.5167,
1/1/1969,-5,120,33.36
1/1/1969,1.3667,103.8,7.2
1/1/1969,2.5,112.5,9.14
1/1/1969,3.25,73,
1/1/1969,4.5,114.6667,0.49
1/1/1969,4.5,114.6667,0.49
1/1/1969,7,81,4.32
1/1/1969,13,105,1.34
1/1/1969,13,122,22.83
1/1/1969,15,48,4.68
1/1/1969,15,100,14.54
1/1/1969,16,106,27.06
1/1/1969,16,106,27.06
1/1/1969,20,77,190.4
1/1/1969,21,57,0.23
1/1/1969,22,98,3.21
1/1/1969,22,98,3.21
1/1/1969,22.1667,113.55,0.17
1/1/1969,22.25,114.1667,7.75
1/1/1969,24,54,20.51
1/1/1969,24,90,3.75
1/1/1969,25,45,35.27
1/1/1969,25.5,51.25,7.17
1/1/1969,26,50.55,1.27
1/1/1969,27.5,90.5,
1/1/1969,28,84,0.4
1/1/1969,29.3375,47.6581,26.81
1/1/1969,30,70,20.21
1/1/1969,31,36,1.76
1/1/1969,31.5,34.75,14.8
1/1/1969,32,53,83.04
1/1/1969,33,44,22.6
1/1/1969,33,65,0.94
1/1/1969,33.8333,35.8333,4.34
1/1/1969,35,33,1.67
1/1/1969,35,38,7.23
1/1/1969,35,105,575.94
1/1/1969,36,138,653.22
1/1/1969,37,127.5,42.47
1/1/1969,37,127.5,42.47
1/1/1969,39,35,38.75
1/1/1969,39,71,4.85
1/1/1969,40,45,3.86
1/1/1969,40,60,21.89
1/1/1969,40,127,64.08
1/1/1969,40.5,47.5,37.28
1/1/1969,41,64,74.08
1/1/1969,41,75,7.43
1/1/1969,42,43.5,10.16
1/1/1969,46,105,2.68
1/1/1969,48,68,173.66
1/1/1969,60,100,"1,378.15"
1/1/1969,60,100,"1,378.15"
1/1/1969,35,33,1.67
1/1/1969,35.8333,14.5833,0.65
1/1/1969,39,22,25.43
1/1/1969,39,35,38.75
1/1/1969,39.5,-8,14.59
1/1/1969,40,-4,96.74
1/1/1969,40,45,3.86
1/1/1969,40.5,47.5,37.28
1/1/1969,41,20,3.24
1/1/1969,41.8333,22,5.83
1/1/1969,42,19,1.04
1/1/1969,42,43.5,10.16
1/1/1969,42.5,1.6,
1/1/1969,42.8333,12.8333,269.66
1/1/1969,43,25,66.31
1/1/1969,44,18,8.15
1/1/1969,44,21,23.5
1/1/1969,45.1667,15.5,8.88
1/1/1969,46,2,413.76
1/1/1969,46,15,6.75
1/1/1969,46,25,111.53
1/1/1969,47,8,38.05
1/1/1969,47,20,62.36
1/1/1969,47,29,14.16
1/1/1969,47.1667,9.5333,
1/1/1969,47.3333,13.3333,44.64
1/1/1969,48,68,173.66
1/1/1969,48.6667,19.5,43.07
1/1/1969,49,32,417.43
1/1/1969,49.75,6.1667,13.18
1/1/1969,49.75,15.5,134.69
1/1/1969,50.8333,4,123.49
1/1/1969,51,9,"1,052.00"
1/1/1969,52,20,293.37
1/1/1969,52.5,5.75,115.8
1/1/1969,53,-8,18.49
1/1/1969,53,28,57.93
1/1/1969,54,-2,628.38
1/1/1969,56,10,59.34
1/1/1969,56,24,14.67
1/1/1969,57,25,9.37
1/1/1969,59,26,15.83
1/1/1969,60,100,"1,378.15"
1/1/1969,60,100,"1,378.15"
1/1/1969,62,10,22.19
1/1/1969,62,15,86.38
1/1/1969,64,26,37.9
1/1/1969,65,-18,1.26
1/1/1969,9,-80,2.05
1/1/1969,10,-84,1.15
1/1/1969,11,-61,3.9
1/1/1969,11,-61,3.9
1/1/1969,12.1167,-61.6667,0.05
1/1/1969,12.5,-69.9667,0.83
1/1/1969,13,-85,1.29
1/1/1969,13.1667,-59.5333,0.48
1/1/1969,13.25,-61.2,0.03
1/1/1969,13.25,-61.2,0.03
1/1/1969,13.25,-61.2,0.03
1/1/1969,13.8333,-88.9167,1.19
1/1/1969,13.8833,-61.1333,0.06
1/1/1969,15,-86.5,1.18
1/1/1969,15.4167,-61.3333,0.02
1/1/1969,15.5,-90.25,2.28
1/1/1969,17.05,-61.8,1.26
1/1/1969,17.25,-88.75,0.14
1/1/1969,17.3333,-62.75,
1/1/1969,18.25,-77.5,4.27
1/1/1969,18.5,-64.5,0.02
1/1/1969,19,-72.4167,0.31
1/1/1969,19,-70.6667,2.65
1/1/1969,21.5,-80,17.24
1/1/1969,21.75,-71.5833,
1/1/1969,23,-102,102.18
1/1/1969,24.25,-76,1.74
1/1/1969,32.3333,-64.75,0.2
1/1/1969,38,-97,"4,021.50"
1/1/1969,60,-95,307.12
1/1/1969,72,-40,0.41
1/1/1969,-41,174,14.26
1/1/1969,-27,133,142.12
1/1/1969,-21.5,165.5,1.56
1/1/1969,-20,-175,0.01
1/1/1969,-18,175,0.43
1/1/1969,-16,167,0.04
1/1/1969,-15,-140,0.16
1/1/1969,-13.5833,-172.3333,0.03
1/1/1969,-8,159,0.04
1/1/1969,-8,178,
1/1/1969,-6,147,0.56
1/1/1969,-0.5333,166.9167,0.07
1/1/1969,1.4167,173,0.01
1/1/1969,6.9167,158.25,
1/1/1969,7.5,134.5,
1/1/1969,9,168,
1/1/1969,-34,-64,77.25
1/1/1969,-33,-56,5.59
1/1/1969,-30,-71,22.53
1/1/1969,-23,-58,0.52
1/1/1969,-17,-65,2.55
1/1/1969,-17,-65,2.55
1/1/1969,-10,-76,15.29
1/1/1969,-10,-55,84.13
1/1/1969,-2,-77.5,3.59
1/1/1969,4,-72,28.02
1/1/1969,4,-56,1.52
1/1/1969,5,-59,1.37
1/1/1969,8,-66,68.93
1/1/1969,8,-66,68.93
1/1/1968,-29.5,28.5,
1/1/1968,-29,24,137.95
1/1/1968,-22,17,
1/1/1968,-22,24,
1/1/1968,-20.2833,57.55,0.64
1/1/1968,-20,30,6.38
1/1/1968,-20,47,0.91
1/1/1968,-18.25,35,2.78
1/1/1968,-15,30,4.57
1/1/1968,-13.5,34,0.39
1/1/1968,-12.5,18.5,1.67
1/1/1968,-12.1667,44.25,0.02
1/1/1968,-6,35,1.65
1/1/1968,-4.5833,55.6667,0.01
1/1/1968,-3.5,30,0.05
1/1/1968,-2,30,0.05
1/1/1968,-1,11.75,1.96
1/1/1968,-1,15,0.45
1/1/1968,0,25,3.37
1/1/1968,1,7,0.01
1/1/1968,1,32,0.98
1/1/1968,1,38,2.82
1/1/1968,2,10,0.03
1/1/1968,6,12,0.51
1/1/1968,6.5,-9.5,0.88
1/1/1968,7,21,0.18
1/1/1968,8,-5,1.6
1/1/1968,8,-5,1.6
1/1/1968,8,-2,1.76
1/1/1968,8,1.1667,0.19
1/1/1968,8,38,1.73
1/1/1968,8.5,-11.5,0.36
1/1/1968,9.5,2.25,0.15
1/1/1968,10,8,6.63
1/1/1968,10,49,0.15
1/1/1968,11,-10,0.75
1/1/1968,11.5,43,0.12
1/1/1968,12,-15,0.06
1/1/1968,13,-2,0.1
1/1/1968,13.4667,-16.5667,0.04
1/1/1968,14,-14,
1/1/1968,15,19,0.12
1/1/1968,15,30,2.84
1/1/1968,15,39,
1/1/1968,16,8,0.16
1/1/1968,17,-4,0.2
1/1/1968,20,-12,0.23
1/1/1968,25,17,30.11
1/1/1968,25,17,30.11
1/1/1968,27,30,22.87
1/1/1968,28,3,9.05
1/1/1968,32,-5,5.62
1/1/1968,34,9,3.59
1/1/1968,-8.55,125.5167,
1/1/1968,-5,120,27.56
1/1/1968,1.3667,103.8,5.41
1/1/1968,2.5,112.5,10.53
1/1/1968,3.25,73,
1/1/1968,4.5,114.6667,0.43
1/1/1968,4.5,114.6667,0.43
1/1/1968,7,81,3.24
1/1/1968,13,105,0.49
1/1/1968,13,122,22.22
1/1/1968,15,48,11.64
1/1/1968,15,100,17.08
1/1/1968,16,106,23.6
1/1/1968,16,106,23.6
1/1/1968,20,77,187.1
1/1/1968,21,57,0.16
1/1/1968,22,98,2.93
1/1/1968,22,98,2.93
1/1/1968,22.1667,113.55,0.17
1/1/1968,22.25,114.1667,6.2
1/1/1968,24,54,1.24
1/1/1968,24,90,3.87
1/1/1968,25,45,29.08
1/1/1968,25.5,51.25,7.08
1/1/1968,26,50.55,1.1
1/1/1968,27.5,90.5,
1/1/1968,28,84,0.25
1/1/1968,29.3375,47.6581,22.42
1/1/1968,30,70,20.84
1/1/1968,31,36,1.5
1/1/1968,31.5,34.75,13.79
1/1/1968,32,53,82.33
1/1/1968,33,44,19.7
1/1/1968,33,65,1.22
1/1/1968,33.8333,35.8333,3.69
1/1/1968,35,33,1.62
1/1/1968,35,38,5.95
1/1/1968,35,105,467.81
1/1/1968,36,138,561.91
1/1/1968,37,127.5,37.2
1/1/1968,37,127.5,37.2
1/1/1968,39,35,36.27
1/1/1968,39,71,4.65
1/1/1968,40,45,3.71
1/1/1968,40,60,21.02
1/1/1968,40,127,59.27
1/1/1968,40.5,47.5,35.79
1/1/1968,41,64,71.13
1/1/1968,41,75,7.13
1/1/1968,42,43.5,9.76
1/1/1968,46,105,2.48
1/1/1968,48,68,166.75
1/1/1968,60,100,"1,323.31"
1/1/1968,60,100,"1,323.31"
1/1/1968,35,33,1.62
1/1/1968,35.8333,14.5833,0.64
1/1/1968,39,22,22.29
1/1/1968,39,35,36.27
1/1/1968,39.5,-8,12.99
1/1/1968,40,-4,97.02
1/1/1968,40,45,3.71
1/1/1968,40.5,47.5,35.79
1/1/1968,41,20,3.07
1/1/1968,41.8333,22,5.63
1/1/1968,42,19,1
1/1/1968,42,43.5,9.76
1/1/1968,42.5,1.6,
1/1/1968,42.8333,12.8333,249.17
1/1/1968,43,25,59.46
1/1/1968,44,18,7.86
1/1/1968,44,21,22.67
1/1/1968,45.1667,15.5,8.56
1/1/1968,46,2,385.1
1/1/1968,46,15,6.51
1/1/1968,46,25,100.08
1/1/1968,47,8,35.98
1/1/1968,47,20,61.09
1/1/1968,47,29,13.59
1/1/1968,47.1667,9.5333,
1/1/1968,47.3333,13.3333,42.3
1/1/1968,48,68,166.75
1/1/1968,48.6667,19.5,40.57
1/1/1968,49,32,400.83
1/1/1968,49.75,6.1667,12.26
1/1/1968,49.75,15.5,126.88
1/1/1968,50.8333,4,118.44
1/1/1968,51,9,984.79
1/1/1968,52,20,275.8
1/1/1968,52.5,5.75,113.45
1/1/1968,53,-8,17.8
1/1/1968,53,28,55.63
1/1/1968,54,-2,606.49
1/1/1968,56,10,53.27
1/1/1968,56,24,14.09
1/1/1968,57,25,9
1/1/1968,59,26,15.2
1/1/1968,60,100,"1,323.31"
1/1/1968,60,100,"1,323.31"
1/1/1968,62,10,21.11
1/1/1968,62,15,77.61
1/1/1968,64,26,33.28
1/1/1968,65,-18,1.59
1/1/1968,9,-80,2.02
1/1/1968,10,-84,1.04
1/1/1968,11,-61,4.04
1/1/1968,11,-61,4.04
1/1/1968,12.1167,-61.6667,0.04
1/1/1968,12.5,-69.9667,0.63
1/1/1968,13,-85,1.23
1/1/1968,13.1667,-59.5333,0.44
1/1/1968,13.25,-61.2,0.02
1/1/1968,13.25,-61.2,0.02
1/1/1968,13.25,-61.2,0.02
1/1/1968,13.8333,-88.9167,1.26
1/1/1968,13.8833,-61.1333,0.04
1/1/1968,15,-86.5,1.22
1/1/1968,15.4167,-61.3333,0.02
1/1/1968,15.5,-90.25,2.14
1/1/1968,17.05,-61.8,0.99
1/1/1968,17.25,-88.75,0.1
1/1/1968,17.3333,-62.75,
1/1/1968,18.25,-77.5,3.88
1/1/1968,18.5,-64.5,0.01
1/1/1968,19,-72.4167,0.26
1/1/1968,19,-70.6667,2.35
1/1/1968,21.5,-80,16.02
1/1/1968,21.75,-71.5833,
1/1/1968,23,-102,93.89
1/1/1968,24.25,-76,1.63
1/1/1968,32.3333,-64.75,0.22
1/1/1968,38,-97,"3,828.31"
1/1/1968,60,-95,303.26
1/1/1968,72,-40,0.54
1/1/1968,-41,174,13.47
1/1/1968,-27,133,134.5
1/1/1968,-21.5,165.5,1.84
1/1/1968,-20,-175,0.01
1/1/1968,-18,175,0.4
1/1/1968,-16,167,0.06
1/1/1968,-15,-140,0.15
1/1/1968,-13.5833,-172.3333,0.03
1/1/1968,-8,159,0.04
1/1/1968,-8,178,
1/1/1968,-6,147,0.5
1/1/1968,-0.5333,166.9167,0.05
1/1/1968,1.4167,173,0.03
1/1/1968,6.9167,158.25,
1/1/1968,7.5,134.5,
1/1/1968,9,168,
1/1/1968,-34,-64,69.01
1/1/1968,-33,-56,4.88
1/1/1968,-30,-71,21.2
1/1/1968,-23,-58,0.59
1/1/1968,-17,-65,2.18
1/1/1968,-17,-65,2.18
1/1/1968,-10,-76,14.49
1/1/1968,-10,-55,77.27
1/1/1968,-2,-77.5,3.11
1/1/1968,4,-72,26.57
1/1/1968,4,-56,1.45
1/1/1968,5,-59,1.33
1/1/1968,8,-66,65.57
1/1/1968,8,-66,65.57
1/1/1967,-29.5,28.5,
1/1/1967,-29,24,133.76
1/1/1967,-22,17,
1/1/1967,-22,24,
1/1/1967,-20.2833,57.55,0.5
1/1/1967,-20,30,5.29
1/1/1967,-20,47,0.84
1/1/1967,-18.25,35,1.87
1/1/1967,-15,30,4.79
1/1/1967,-13.5,34,0.37
1/1/1967,-12.5,18.5,0.99
1/1/1967,-12.1667,44.25,0.02
1/1/1967,-6,35,1.76
1/1/1967,-4.5833,55.6667,0.01
1/1/1967,-3.5,30,0.05
1/1/1967,-2,30,0.04
1/1/1967,-1,11.75,1.01
1/1/1967,-1,15,0.32
1/1/1967,0,25,2.29
1/1/1967,1,7,0.01
1/1/1967,1,32,0.81
1/1/1967,1,38,2.7
1/1/1967,2,10,0.03
1/1/1967,6,12,0.46
1/1/1967,6.5,-9.5,0.61
1/1/1967,7,21,0.09
1/1/1967,8,-5,1.36
1/1/1967,8,-5,1.36
1/1/1967,8,-2,1.49
1/1/1967,8,1.1667,0.2
1/1/1967,8,38,1.07
1/1/1967,8.5,-11.5,0.25
1/1/1967,9.5,2.25,0.14
1/1/1967,10,8,12.82
1/1/1967,10,49,0.23
1/1/1967,11,-10,0.73
1/1/1967,11.5,43,0.09
1/1/1967,12,-15,0.05
1/1/1967,13,-2,0.1
1/1/1967,13.4667,-16.5667,0.03
1/1/1967,14,-14,0.7
1/1/1967,15,19,0.12
1/1/1967,15,30,2.92
1/1/1967,15,39,
1/1/1967,16,8,0.13
1/1/1967,17,-4,0.22
1/1/1967,20,-12,0.2
1/1/1967,25,17,18.49
1/1/1967,25,17,18.49
1/1/1967,27,30,19.65
1/1/1967,28,3,8.43
1/1/1967,32,-5,5.41
1/1/1967,34,9,3.08
1/1/1967,-8.55,125.5167,
1/1/1967,-5,120,24.54
1/1/1967,1.3667,103.8,3.05
1/1/1967,2.5,112.5,10.13
1/1/1967,3.25,73,
1/1/1967,4.5,114.6667,0.44
1/1/1967,4.5,114.6667,0.44
1/1/1967,7,81,2.95
1/1/1967,13,105,0.42
1/1/1967,13,122,18.21
1/1/1967,15,48,3.05
1/1/1967,15,100,12.15
1/1/1967,16,106,22.96
1/1/1967,16,106,22.96
1/1/1967,20,77,172.09
1/1/1967,21,57,0.14
1/1/1967,22,98,3.62
1/1/1967,22,98,3.62
1/1/1967,22.1667,113.55,0.16
1/1/1967,22.25,114.1667,6.05
1/1/1967,24,54,0.92
1/1/1967,24,90,3.37
1/1/1967,25,45,25.49
1/1/1967,25.5,51.25,6.68
1/1/1967,26,50.55,1
1/1/1967,27.5,90.5,
1/1/1967,28,84,0.21
1/1/1967,29.3375,47.6581,25.42
1/1/1967,30,70,18.18
1/1/1967,31,36,1.41
1/1/1967,31.5,34.75,13.53
1/1/1967,32,53,67.88
1/1/1967,33,44,18.37
1/1/1967,33,65,1.28
1/1/1967,33.8333,35.8333,3.56
1/1/1967,35,33,1.36
1/1/1967,35,38,4.6
1/1/1967,35,105,432.22
1/1/1967,36,138,489.31
1/1/1967,37,127.5,35.11
1/1/1967,37,127.5,35.11
1/1/1967,39,35,33.48
1/1/1967,39,71,4.53
1/1/1967,40,45,3.61
1/1/1967,40,60,20.44
1/1/1967,40,127,52.39
1/1/1967,40.5,47.5,34.81
1/1/1967,41,64,69.19
1/1/1967,41,75,6.94
1/1/1967,42,43.5,9.49
1/1/1967,46,105,2.13
1/1/1967,48,68,162.2
1/1/1967,60,100,"1,287.13"
1/1/1967,60,100,"1,287.13"
1/1/1967,35,33,1.36
1/1/1967,35.8333,14.5833,0.52
1/1/1967,39,22,19.5
1/1/1967,39,35,33.48
1/1/1967,39.5,-8,12.39
1/1/1967,40,-4,86.39
1/1/1967,40,45,3.61
1/1/1967,40.5,47.5,34.81
1/1/1967,41,20,2.68
1/1/1967,41.8333,22,5.26
1/1/1967,42,19,0.94
1/1/1967,42,43.5,9.49
1/1/1967,42.5,1.6,
1/1/1967,42.8333,12.8333,234.13
1/1/1967,43,25,55.11
1/1/1967,44,18,7.35
1/1/1967,44,21,21.19
1/1/1967,45.1667,15.5,8.01
1/1/1967,46,2,372.48
1/1/1967,46,15,6.09
1/1/1967,46,25,92.03
1/1/1967,47,8,32.52
1/1/1967,47,20,58.77
1/1/1967,47,29,13.21
1/1/1967,47.1667,9.5333,
1/1/1967,47.3333,13.3333,39.92
1/1/1967,48,68,162.2
1/1/1967,48.6667,19.5,38.78
1/1/1967,49,32,389.9
1/1/1967,49.75,6.1667,11.35
1/1/1967,49.75,15.5,121.27
1/1/1967,50.8333,4,107.36
1/1/1967,51,9,936.23
1/1/1967,52,20,259.03
1/1/1967,52.5,5.75,106.68
1/1/1967,53,-8,16.39
1/1/1967,53,28,54.11
1/1/1967,54,-2,592.06
1/1/1967,56,10,49.03
1/1/1967,56,24,13.7
1/1/1967,57,25,8.75
1/1/1967,59,26,14.78
1/1/1967,60,100,"1,287.13"
1/1/1967,60,100,"1,287.13"
1/1/1967,62,10,19.3
1/1/1967,62,15,68.93
1/1/1967,64,26,28.59
