Year,Population,Country,CO2 (MT),Country Code,Continent,Continent_Code,GDP
1/1/1986,278837,Solomon Islands,0.15389,SLB,Oceania,OC,210737869.652598
1/1/1986,3916685,Sierra Leone,0.67418,SLE,Africa,AF,490181456.62441
1/1/1986,5002336,El Salvador,1.9675,SLV,North America,NA,3771663200
1/1/1986,6736748,Somalia,0.92333,SOM,Africa,AF,
1/1/1986,,Serbia,56.1908,SRB,Europe,EU,
1/1/1986,5328164,South Sudan,0.35388,SSD,Africa,AF,
1/1/1986,107429,Sao Tome and Principe,0.051296,STP,Africa,AF,
1/1/1986,374140,Suriname,1.7569,SUR,South America,SA,891000000
1/1/1986,5193838,Slovakia,59.6651,SVK,Europe,EU,
1/1/1986,1965964,Slovenia,16.0058,SVN,Europe,EU,
1/1/1986,8369829,Sweden,62.0105,SWE,Europe,EU,148376104539.839
1/1/1986,65652,Seychelles,0.16488,SYC,Africa,AF,207850623.638216
1/1/1986,11004272,Syria,31.0732,SYR,Asia,AS,13293209270.1036
1/1/1986,10357,Turks and Caicos Islands,,TCA,North America,NA,
1/1/1986,5247283,Chad,0.18686,TCD,Africa,AF,1067828247.23579
1/1/1986,3363042,Togo,0.84583,TGO,Africa,AF,1060911735.26065
1/1/1986,52980094,Thailand,49.2234,THA,Asia,AS,43096746122.4614
1/1/1986,4687325,Tajikistan,8.3434,TJK,Asia,AS,
1/1/1986,3324458,Turkmenistan,37.6191,TKM,Asia,AS,
1/1/1986,671752,Timor-Leste,,TLS,Asia,AS,
1/1/1986,94088,Tonga,0.047632,TON,Oceania,OC,68195855.6149733
1/1/1986,1183381,Trinidad and Tobago,17.3548,TTO,North America,NA,4794444444.44444
1/1/1986,7517858,Tunisia,11.9924,TUN,Africa,AF,9018136020.15113
1/1/1986,50128541,Turkey,115.6182,TUR,Asia,AS,75728009962.7878
1/1/1986,50128541,Turkey,115.6182,TUR,Europe,EU,75728009962.7878
1/1/1986,8336,Tuvalu,,TUV,Oceania,OC,
1/1/1986,22296286,Tanzania,2.2776,TZA,Africa,AF,
1/1/1986,15070302,Uganda,0.70253,UGA,Africa,AF,3923232122.12784
1/1/1986,51097000,Ukraine,716.9314,UKR,Europe,EU,
1/1/1986,3030649,Uruguay,3.1649,URY,South America,SA,5880112788.40947
1/1/1986,240133000,United States,4487.8558,USA,North America,NA,4590155000000
1/1/1986,18515578,Uzbekistan,126.6134,UZB,Asia,AS,
1/1/1986,105217,Saint Vincent and the Grenadines,0.065952,VCT,North America,NA,160846666.666667
1/1/1986,17772001,Venezuela,109.2398,VEN,South America,SA,58793864197.5309
1/1/1986,14649,British Virgin Islands,0.05496,VGB,North America,NA,
1/1/1986,62293856,Vietnam,20.5453,VNM,Asia,AS,26336616250.4397
1/1/1986,132995,Vanuatu,0.058624,VUT,Oceania,OC,118691396.764915
1/1/1986,160544,Samoa,0.11358,WSM,Oceania,OC,100947848.64478
1/1/1986,9941109,Yemen,8.192,YEM,Asia,AS,
1/1/1986,33495953,South Africa,330.2911,ZAF,Africa,AF,82107924006.1732
1/1/1986,7146969,Zambia,2.8656,ZMB,Africa,AF,1661948717.94872
1/1/1986,9200149,Zimbabwe,13.068,ZWE,Africa,AF,6217523700
1/1/1987,61833,Aruba,0.44701,ABW,North America,NA,
1/1/1987,11604534,Afghanistan,3.1142,AFG,Asia,AS,
1/1/1987,10689250,Angola,5.786,AGO,Africa,AF,6684491978.60963
1/1/1987,3083605,Albania,7.4379,ALB,Europe,EU,2156624900
1/1/1987,48455,Andorra,,AND,Europe,EU,611316399.407088
1/1/1987,1533536,United Arab Emirates,47.4504,ARE,Asia,AS,36384908744.2114
1/1/1987,31184415,Argentina,114.6111,ARG,South America,SA,111106191358.197
1/1/1987,3451947,Armenia,7.0209,ARM,Asia,AS,
1/1/1987,3451947,Armenia,7.0209,ARM,Europe,EU,
1/1/1987,61717,Antigua and Barbuda,0.2748,ATG,North America,NA,337174851.851852
1/1/1987,16263900,Australia,255.8502,AUS,Oceania,OC,189375992588.671
1/1/1987,7574586,Austria,57.375,AUT,Europe,EU,124168442860.253
1/1/1987,6893489,Azerbaijan,66.8619,AZE,Asia,AS,
1/1/1987,6893489,Azerbaijan,66.8619,AZE,Europe,EU,
1/1/1987,5027138,Burundi,0.24915,BDI,Africa,AF,1131466494.01101
1/1/1987,9870234,Belgium,102.5898,BEL,Europe,EU,150194077687.736
1/1/1987,4535263,Benin,0.51719,BEN,Africa,AF,1562412030.34838
1/1/1987,8140073,Burkina Faso,0.51662,BFA,Africa,AF,2369835438.62393
1/1/1987,95671163,Bangladesh,11.8303,BGD,Asia,AS,24298032258.0645
1/1/1987,8971359,Bulgaria,91.2281,BGR,Europe,EU,28101000000
1/1/1987,448971,Bahrain,11.4207,BHR,Asia,AS,3392021010.6383
1/1/1987,243271,Bahamas,1.4216,BHS,North America,NA,2713999900
1/1/1987,4479519,Bosnia and Herzegovina,19.3963,BIH,Europe,EU,
1/1/1987,10111000,Belarus,103.5477,BLR,Europe,EU,
1/1/1987,174320,Belize,0.22717,BLZ,North America,NA,276550000
1/1/1987,57849,Bermuda,0.57158,BMU,North America,NA,1296499968
1/1/1987,6442831,Bolivia,4.0118,BOL,South America,SA,4347956298.51327
1/1/1987,140891602,Brazil,205.7887,BRA,South America,SA,294084112392.66
1/1/1987,258019,Barbados,0.9305,BRB,North America,NA,
1/1/1987,237563,Brunei Darussalam,3.3159,BRN,Asia,AS,2754463437.79677
1/1/1987,494312,Bhutan,0.10259,BTN,Asia,AS,253182453.703704
1/1/1987,1154906,Botswana,1.2384,BWA,Africa,AF,1965274882.36345
1/1/1987,2646840,Central African Republic,0.26014,CAF,Africa,AF,1200991825.95398
1/1/1987,26446601,Canada,430.9217,CAN,North America,NA,431316742081.448
1/1/1987,6545106,Switzerland,40.2041,CHE,Europe,EU,193466104144.313
1/1/1987,12642924,Chile,22.4353,CHL,South America,SA,22255407684.6999
1/1/1987,1084035000,China,2191.053,CHN,Asia,AS,272972974764.574
1/1/1987,10698194,Cote d'Ivoire,7.35,CIV,Africa,AF,10087653189.3287
1/1/1987,10731064,Cameroon,1.843,CMR,Africa,AF,12302471429.4318
1/1/1987,31528708,Democratic Republic of Congo,3.8159,COD,Africa,AF,7661625472.51189
1/1/1987,2171321,Republic of the Congo,1.3201,COG,Africa,AF,2297753649.2798
1/1/1987,31195413,Colombia,50.1394,COL,South America,SA,36373307085.0887
1/1/1987,376654,Comoros,0.047632,COM,Africa,AF,196433684.042405
1/1/1987,2884851,Costa Rica,2.7239,CRI,North America,NA,5841132961.60586
1/1/1987,10286643,Cuba,33.7334,CUB,North America,NA,25213935012.0819
1/1/1987,151456,Curacao,2.3118,CUW,North America,NA,
1/1/1987,723376,Cyprus,4.184,CYP,Asia,AS,3704813885.50548
1/1/1987,723376,Cyprus,4.184,CYP,Europe,EU,3704813885.50548
1/1/1987,10347318,Czech Republic,184.2618,CZE,Europe,EU,
1/1/1987,77839920,Germany,1032.4339,DEU,Europe,EU,1293264353318.82
1/1/1987,490330,Djibouti,0.38838,DJI,Africa,AF,373371738.286415
1/1/1987,71842,Dominica,0.047632,DMA,North America,NA,126348148.148148
1/1/1987,5127024,Denmark,58.3456,DNK,Europe,EU,109414353171.645
1/1/1987,6729933,Dominican Republic,9.6873,DOM,North America,NA,5826987203.49563
1/1/1987,23774284,Algeria,83.8835,DZA,Africa,AF,66742267773.1959
1/1/1987,9522360,Ecuador,15.0223,ECU,South America,SA,13945431882.2271
1/1/1987,51991700,Egypt,74.6135,EGY,Africa,AF,40507934171.249
1/1/1987,2127422,Eritrea,,ERI,Africa,AF,
1/1/1987,38684815,Spain,189.5076,ESP,Europe,EU,317882187036.787
1/1/1987,1552221,Estonia,28.4808,EST,Europe,EU,
1/1/1987,43329231,Ethiopia,2.5544,ETH,Africa,AF,10527338647.343
1/1/1987,4932123,Finland,57.5337,FIN,Europe,EU,91642093872.5822
1/1/1987,721783,Fiji,0.472,FJI,Oceania,OC,1177908191.97685
1/1/1987,57302663,France,379.6927,FRA,Europe,EU,938368438284.405
1/1/1987,89979,Micronesia,,FSM,Oceania,OC,116700000
1/1/1987,873867,Gabon,4.0095,GAB,Africa,AF,3281797038.66591
1/1/1987,56802050,United Kingdom,571.6685,GBR,Europe,EU,745162608269.325
1/1/1987,4743500,Georgia,18.2008,GEO,Asia,AS,
1/1/1987,4743500,Georgia,18.2008,GEO,Europe,EU,
1/1/1987,13552021,Ghana,3.2636,GHA,Africa,AF,5074829931.97279
1/1/1987,5801326,Guinea,0.99294,GIN,Africa,AF,2041538057.02893
1/1/1987,831023,Gambia,0.17954,GMB,Africa,AF,220626484.224811
1/1/1987,912754,Guinea-Bissau,0.19419,GNB,Africa,AF,173836362.010107
1/1/1987,382981,Equatorial Guinea,0.098928,GNQ,Africa,AF,93345847.7270323
1/1/1987,10000595,Greece,62.5756,GRC,Europe,EU,65652751132.3603
1/1/1987,99436,Grenada,0.07328,GRD,North America,NA,215009555.555556
1/1/1987,54100,Greenland,0.2345,GRL,North America,NA,787392365.831908
1/1/1987,8639108,Guatemala,3.9184,GTM,North America,NA,7084399840
1/1/1987,757448,Guyana,1.308,GUY,South America,SA,354591846.938775
1/1/1987,5580500,Hong Kong,28.0856,HKG,Asia,AS,50622571586.1149
1/1/1987,4542214,Honduras,2.1485,HND,North America,NA,4152499950
1/1/1987,4739745,Croatia,20.9396,HRV,Europe,EU,
1/1/1987,6618744,Haiti,0.89879,HTI,North America,NA,
1/1/1987,10612741,Hungary,84.1364,HUN,Europe,EU,
1/1/1987,171702763,Indonesia,123.9224,IDN,Asia,AS,80844264668.1222
1/1/1987,819682102,India,486.0673,IND,Asia,AS,275311425330.609
1/1/1987,3540057,Ireland,30.2254,IRL,Europe,EU,33961141502.809
1/1/1987,51193782,Iran,158.6074,IRN,Asia,AS,134009995922.987
1/1/1987,16257070,Iraq,52.1837,IRQ,Asia,AS,56609842393.0524
1/1/1987,245859,Iceland,1.8435,ISL,Europe,EU,5565384032.45323
1/1/1987,4369000,Israel,27.0687,ISR,Asia,AS,40946424369.7479
1/1/1987,56601931,Italy,380.0993,ITA,Europe,EU,803055418882.581
1/1/1987,2375393,Jamaica,5.3793,JAM,North America,NA,3286987551.71597
1/1/1987,3131796,Jordan,9.506,JOR,Asia,AS,6755599113.73707
1/1/1987,122091000,Japan,902.5328,JPN,Asia,AS,2514283894261.86
1/1/1987,16039251,Kazakhstan,310.9364,KAZ,Asia,AS,
1/1/1987,16039251,Kazakhstan,310.9364,KAZ,Europe,EU,
1/1/1987,21382112,Kenya,5.0759,KEN,Africa,AF,7970820530.76691
1/1/1987,4144600,Kyrgyzstan,13.3207,KGZ,Asia,AS,
1/1/1987,8198082,Cambodia,0.43602,KHM,Asia,AS,
1/1/1987,67248,Kiribati,0.021984,KIR,Oceania,OC,33608738.2719507
1/1/1987,41041,Saint Kitts and Nevis,0.05496,KNA,North America,NA,140705629.62963
1/1/1987,41621690,South Korea,192.9399,KOR,Asia,AS,146133338196.141
1/1/1987,1938909,Kuwait,31.3779,KWT,Asia,AS,22365734481.5213
1/1/1987,2667960,Lebanon,7.6704,LBN,Asia,AS,
1/1/1987,2153316,Liberia,0.75846,LBR,Africa,AF,972800000
1/1/1987,4109725,Libya,32.3483,LBY,Africa,AF,
1/1/1987,130856,Saint Lucia,0.14656,LCA,North America,NA,319999000
1/1/1987,27837,Liechtenstein,,LIE,Europe,EU,1052843347.63948
1/1/1987,16643952,Sri Lanka,4.0269,LKA,Asia,AS,6682167119.56522
1/1/1987,1596394,Lesotho,,LSO,Africa,AF,402774852.652259
1/1/1987,3616367,Lithuania,26.9291,LTU,Europe,EU,
1/1/1987,370750,Luxembourg,8.8351,LUX,Europe,EU,8614215559.15721
1/1/1987,2626583,Latvia,16.8974,LVA,Europe,EU,
1/1/1987,308180,Macao,0.97096,MAC,Asia,AS,1941246972.45874
1/1/1987,23447252,Morocco,20.0823,MAR,Africa,AF,21765261041.7265
1/1/1987,3633000,Moldova,25.4505,MDA,Europe,EU,
1/1/1987,10647754,Madagascar,1.2824,MDG,Africa,AF,2565634382.28729
1/1/1987,203028,Maldives,0.080608,MDV,Asia,AS,141268980.477223
1/1/1987,79200081,Mexico,307.2896,MEX,North America,NA,140263679436.947
1/1/1987,42173,Marshall Islands,,MHL,Oceania,OC,62983000
1/1/1987,1992274,Macedonia,13.8995,MKD,Europe,EU,
1/1/1987,8062219,Mali,0.3575,MLI,Africa,AF,2090629722.63611
1/1/1987,344485,Malta,1.854,MLT,Europe,EU,1751247763.41948
1/1/1987,39404335,Myanmar,4.9434,MMR,Asia,AS,
1/1/1987,608144,Montenegro,2.4722,MNE,Europe,EU,
1/1/1987,2033344,Mongolia,10.4825,MNG,Asia,AS,3020611600
1/1/1987,12786349,Mozambique,0.97673,MOZ,Africa,AF,2354117303.06158
1/1/1987,1879763,Mauritania,3.2426,MRT,Africa,AF,909820553.400741
1/1/1987,1036082,Mauritius,0.93066,MUS,Africa,AF,1888754655.15367
1/1/1987,8141146,Malawi,0.54071,MWI,Africa,AF,1183071363.00406
1/1/1987,16522000,Malaysia,40.4852,MYS,Asia,AS,32181695507.2234
1/1/1987,1286797,Namibia,,NAM,Africa,AF,2310454960.70727
1/1/1987,160500,New Caledonia,1.4545,NCL,Oceania,OC,1488113532.28584
1/1/1987,7328943,Niger,0.99766,NER,Africa,AF,2233006101.94476
1/1/1987,88048032,Nigeria,59.0244,NGA,Africa,AF,24093203444.564
1/1/1987,3909671,Nicaragua,2.431,NIC,North America,NA,
1/1/1987,14665037,Netherlands,151.4805,NLD,Europe,EU,241918791122.715
1/1/1987,4186905,Norway,40.6816,NOR,Europe,EU,94230055658.6271
1/1/1987,17623693,Nepal,0.86068,NPL,Asia,AS,2957255379.54315
1/1/1987,8865,Nauru,0.15755,NRU,Oceania,OC,
1/1/1987,3274400,New Zealand,24.1653,NZL,Oceania,OC,40377592076.7564
1/1/1987,1619863,Oman,9.4018,OMN,Asia,AS,7811183094.92848
1/1/1987,98285755,Pakistan,52.9885,PAK,Asia,AS,33351528115.351
1/1/1987,2318264,Panama,3.1796,PAN,North America,NA,6827665300
1/1/1987,20691283,Peru,25.6642,PER,South America,SA,20702298396.9717
1/1/1987,57263836,Philippines,32.4958,PHL,Asia,AS,33195933429.6008
1/1/1987,14123,Palau,,PLW,Oceania,OC,
1/1/1987,4292563,Papua New Guinea,2.334,PNG,Oceania,OC,3143848331.31402
1/1/1987,37668045,Poland,463.7326,POL,Europe,EU,
1/1/1987,19431986,North Korea,175.6187,PRK,Asia,AS,
1/1/1987,10030031,Portugal,31.1986,PRT,Europe,EU,48187667852.5687
1/1/1987,3891734,Paraguay,1.8807,PRY,South America,SA,3778316380.23952
1/1/1987,186584,French Polynesia,0.60822,PYF,Oceania,OC,2543199148.3893
1/1/1987,422148,Qatar,11.4705,QAT,Asia,AS,5446428681.31868
1/1/1987,22949430,Romania,211.6316,ROU,Europe,EU,38413636363.6364
1/1/1987,145908000,Russia,2467.7245,RUS,Asia,AS,
1/1/1987,145908000,Russia,2467.7245,RUS,Europe,EU,
1/1/1987,6779983,Rwanda,0.61085,RWA,Africa,AF,2157434025.16467
1/1/1987,14445671,Saudi Arabia,190.4437,SAU,Asia,AS,85695861148.1976
1/1/1987,18303435,Sudan,3.0609,SDN,Africa,AF,20155555555.5556
1/1/1987,6875754,Senegal,2.4246,SEN,Africa,AF,5040708115.08482
1/1/1987,2774789,Singapore,32.4605,SGP,Asia,AS,20897630201.1573
1/1/1987,286870,Solomon Islands,0.16122,SLB,Oceania,OC,238606299.605651
1/1/1987,4038144,Sierra Leone,0.4983,SLE,Africa,AF,701307602.28443
1/1/1987,5067537,El Salvador,2.4145,SLV,North America,NA,3958045800
1/1/1987,6862273,Somalia,0.99294,SOM,Africa,AF,
1/1/1987,,Serbia,55.8292,SRB,Europe,EU,
1/1/1987,5419809,South Sudan,0.27907,SSD,Africa,AF,
1/1/1987,110254,Sao Tome and Principe,0.051296,STP,Africa,AF,
1/1/1987,381037,Suriname,1.7568,SUR,South America,SA,979850000
1/1/1987,5222840,Slovakia,59.197,SVK,Europe,EU,
1/1/1987,1989776,Slovenia,15.8879,SVN,Europe,EU,
1/1/1987,8397804,Sweden,59.6956,SWE,Europe,EU,180429286795.786
1/1/1987,68499,Seychelles,0.20152,SYC,Africa,AF,249267039.781191
1/1/1987,11360852,Syria,35.9428,SYR,Asia,AS,11356215712.9326
1/1/1987,10724,Turks and Caicos Islands,,TCA,North America,NA,
1/1/1987,5412847,Chad,0.19786,TCD,Africa,AF,1163426850.65024
1/1/1987,3471739,Togo,0.92262,TGO,Africa,AF,1249099130.02277
1/1/1987,53945881,Thailand,56.3062,THA,Asia,AS,50535438696.4094
1/1/1987,4844002,Tajikistan,8.6942,TJK,Asia,AS,
1/1/1987,3407321,Turkmenistan,39.1978,TKM,Asia,AS,2331358819.75954
1/1/1987,686471,Timor-Leste,,TLS,Asia,AS,
1/1/1987,94321,Tonga,0.05496,TON,Oceania,OC,81667133.4546982
1/1/1987,1194541,Trinidad and Tobago,17.4891,TTO,North America,NA,4797777777.77778
1/1/1987,7700736,Tunisia,11.6633,TUN,Africa,AF,9696271268.25148
1/1/1987,51100924,Turkey,128.4426,TUR,Asia,AS,87172789528.3316
1/1/1987,51100924,Turkey,128.4426,TUR,Europe,EU,87172789528.3316
1/1/1987,8485,Tuvalu,,TUV,Oceania,OC,
1/1/1987,22971200,Tanzania,2.3675,TZA,Africa,AF,
1/1/1987,15612754,Uganda,0.76892,UGA,Africa,AF,6269511614.66235
1/1/1987,51293000,Ukraine,747.0925,UKR,Europe,EU,64087694038.2333
1/1/1987,3049581,Uruguay,3.5425,URY,South America,SA,7367494080.40014
1/1/1987,242289000,United States,4680.8341,USA,North America,NA,4870217000000
1/1/1987,18976417,Uzbekistan,131.9068,UZB,Asia,AS,
1/1/1987,105906,Saint Vincent and the Grenadines,0.076944,VCT,North America,NA,175580629.62963
1/1/1987,18232730,Venezuela,110.6611,VEN,South America,SA,45343793103.4483
1/1/1987,15407,British Virgin Islands,0.062288,VGB,North America,NA,
1/1/1987,63701972,Vietnam,23.2482,VNM,Asia,AS,36658108850.3149
1/1/1987,136079,Vanuatu,0.047632,VUT,Oceania,OC,130834145.053665
1/1/1987,160965,Samoa,0.11358,WSM,Oceania,OC,111713922.141578
1/1/1987,10322043,Yemen,8.6267,YEM,Asia,AS,
1/1/1987,34297727,South Africa,328.4451,ZAF,Africa,AF,107414974090.178
1/1/1987,7372837,Zambia,2.6737,ZMB,Africa,AF,2269894736.84211
1/1/1987,9527203,Zimbabwe,15.1701,ZWE,Africa,AF,6741215100
1/1/1988,61079,Aruba,0.61189,ABW,North America,NA,
1/1/1988,11618005,Afghanistan,2.8571,AFG,Asia,AS,
1/1/1988,11068050,Angola,5.0493,AGO,Africa,AF,6684491978.60963
1/1/1988,3142336,Albania,7.3207,ALB,Europe,EU,2126000000
1/1/1988,50434,Andorra,,AND,Europe,EU,721425939.15155
1/1/1988,1627066,United Arab Emirates,48.0956,ARE,Asia,AS,36275674203.2144
1/1/1988,31668949,Argentina,121.1291,ARG,South America,SA,126206817196.091
1/1/1988,3504659,Armenia,7.2181,ARM,Asia,AS,
1/1/1988,3504659,Armenia,7.2181,ARM,Europe,EU,
1/1/1988,61771,Antigua and Barbuda,0.28579,ATG,North America,NA,398637740.740741
1/1/1988,16532200,Australia,260.8788,AUS,Oceania,OC,236135768335.274
1/1/1988,7585317,Austria,52.9384,AUT,Europe,EU,133339397080.129
1/1/1988,7010027,Azerbaijan,68.6972,AZE,Asia,AS,
1/1/1988,7010027,Azerbaijan,68.6972,AZE,Europe,EU,
1/1/1988,5168698,Burundi,0.22717,BDI,Africa,AF,1082403219.48787
1/1/1988,9901664,Belgium,99.7441,BEL,Europe,EU,163167853538.124
1/1/1988,4672852,Benin,0.53805,BEN,Africa,AF,1620246187.15171
1/1/1988,8356305,Burkina Faso,0.55326,BFA,Africa,AF,2616040645.87263
1/1/1988,98186350,Bangladesh,13.5103,BGD,Asia,AS,26579005760.315
1/1/1988,8981446,Bulgaria,86.8652,BGR,Europe,EU,22555941176.4706
1/1/1988,465198,Bahrain,12.1426,BHR,Asia,AS,3702393617.02128
1/1/1988,247451,Bahamas,1.5389,BHS,North America,NA,2817900000
1/1/1988,4509461,Bosnia and Herzegovina,20.0741,BIH,Europe,EU,
1/1/1988,10140000,Belarus,106.3715,BLR,Europe,EU,
1/1/1988,179028,Belize,0.24915,BLZ,North America,NA,314900000
1/1/1988,58347,Bermuda,0.64486,BMU,North America,NA,1415100032
1/1/1988,6580312,Bolivia,4.2868,BOL,South America,SA,4597615562.66594
1/1/1988,143627503,Brazil,207.563,BRA,South America,SA,330397381998.489
1/1/1988,258977,Barbados,0.93459,BRB,North America,NA,
1/1/1988,244404,Brunei Darussalam,5.7122,BRN,Asia,AS,2690717551.18267
1/1/1988,509540,Bhutan,0.10992,BTN,Asia,AS,283855833.333333
1/1/1988,1200067,Botswana,1.3007,BWA,Africa,AF,2644536804.11244
1/1/1988,2693973,Central African Republic,0.23083,CAF,Africa,AF,1264899368.20165
1/1/1988,26791747,Canada,455.608,CAN,North America,NA,507354351182.254
1/1/1988,6593386,Switzerland,40.6612,CHE,Europe,EU,209298156700.608
1/1/1988,12847708,Chile,26.6314,CHL,South America,SA,26040229793.0697
1/1/1988,1101630000,China,2347.7635,CHN,Asia,AS,312353631207.819
1/1/1988,11094748,Cote d'Ivoire,8.8046,CIV,Africa,AF,10255170459.986
1/1/1988,11075422,Cameroon,2.1539,CMR,Africa,AF,12493286761.7341
1/1/1988,32443781,Democratic Republic of Congo,3.978,COD,Africa,AF,8861299976.68858
1/1/1988,2231465,Republic of the Congo,1.4929,COG,Africa,AF,2212536313.33492
1/1/1988,31822525,Colombia,52.0359,COL,South America,SA,39212550050.4223
1/1/1988,387963,Comoros,0.051296,COM,Africa,AF,207476554.806734
1/1/1988,2960929,Costa Rica,2.9059,CRI,North America,NA,6063759370.62937
1/1/1988,10397511,Cuba,35.3987,CUB,North America,NA,27458999472.2955
1/1/1988,149254,Curacao,2.2773,CUW,North America,NA,
1/1/1988,736474,Cyprus,4.1966,CYP,Asia,AS,4278792597.23965
1/1/1988,736474,Cyprus,4.1966,CYP,Europe,EU,4278792597.23965
1/1/1988,10355276,Czech Republic,181.2088,CZE,Europe,EU,
1/1/1988,78144619,Germany,1029.0144,DEU,Europe,EU,1395931548502.06
1/1/1988,528999,Djibouti,0.34808,DJI,Africa,AF,395794538.630775
1/1/1988,71208,Dominica,0.05496,DMA,North America,NA,143766666.666667
1/1/1988,5129516,Denmark,55.1115,DNK,Europe,EU,115552848547.872
1/1/1988,6863441,Dominican Republic,9.7398,DOM,North America,NA,5374315190.18405
1/1/1988,24443467,Algeria,83.708,DZA,Africa,AF,59089067187.3943
1/1/1988,9755579,Ecuador,17.1686,ECU,South America,SA,13051886552.3377
1/1/1988,53399246,Egypt,74.3095,EGY,Africa,AF,35044634014.7643
1/1/1988,2185605,Eritrea,,ERI,Africa,AF,
1/1/1988,38766939,Spain,197.4574,ESP,Europe,EU,375138723325.239
1/1/1988,1561900,Estonia,29.2669,EST,Europe,EU,
1/1/1988,44757203,Ethiopia,2.6401,ETH,Africa,AF,10908935748.7923
1/1/1988,4946481,Finland,52.0584,FIN,Europe,EU,109103056147.832
1/1/1988,722930,Fiji,0.54977,FJI,Oceania,OC,1109976927.91722
1/1/1988,57627105,France,374.6584,FRA,Europe,EU,1023504019381.13
1/1/1988,91985,Micronesia,,FSM,Oceania,OC,124700000
1/1/1988,898469,Gabon,4.3207,GAB,Africa,AF,3834503378.35525
1/1/1988,56928327,United Kingdom,570.2949,GBR,Europe,EU,910122732123.799
1/1/1988,4790700,Georgia,18.6977,GEO,Asia,AS,
1/1/1988,4790700,Georgia,18.6977,GEO,Europe,EU,
1/1/1988,13947042,Ghana,3.4112,GHA,Africa,AF,5197840972.6857
1/1/1988,5982486,Guinea,1.0259,GIN,Africa,AF,2384295763.72549
1/1/1988,873444,Gambia,0.1832,GMB,Africa,AF,266673126.229801
1/1/1988,933045,Guinea-Bissau,0.21618,GNB,Africa,AF,164458120.314078
1/1/1988,394961,Equatorial Guinea,0.10626,GNQ,Africa,AF,100534663.294927
1/1/1988,10036983,Greece,67.051,GRC,Europe,EU,76261278404.9964
1/1/1988,98120,Grenada,0.095264,GRD,North America,NA,236357518.518519
1/1/1988,54800,Greenland,0.54594,GRL,North America,NA,898611007.947709
1/1/1988,8842575,Guatemala,4.0752,GTM,North America,NA,7841602824.42748
1/1/1988,750639,Guyana,1.4033,GUY,South America,SA,413799990
1/1/1988,5627600,Hong Kong,29.2848,HKG,Asia,AS,59707404560.5944
1/1/1988,4677024,Honduras,2.4699,HND,North America,NA,3970386266.09442
1/1/1988,4755207,Croatia,21.6699,HRV,Europe,EU,
1/1/1988,6758223,Haiti,1.0077,HTI,North America,NA,
1/1/1988,10596487,Hungary,78.0549,HUN,Europe,EU,
1/1/1988,174975954,Indonesia,132.7693,IDN,Asia,AS,89756617173.8387
1/1/1988,837468930,India,525.0817,IND,Asia,AS,292632656261.441
1/1/1988,3524949,Ireland,29.8825,IRL,Europe,EU,37818133413.3173
1/1/1988,53077313,Iran,175.1078,IRN,Asia,AS,123057861333.933
1/1/1988,16612322,Iraq,67.1274,IRQ,Asia,AS,62503055644.9019
1/1/1988,249740,Iceland,1.8395,ISL,Europe,EU,6156487920.21202
1/1/1988,4442000,Israel,29.7023,ISR,Asia,AS,50078767902.9333
1/1/1988,56629288,Italy,385.963,ITA,Europe,EU,888667913418.625
1/1/1988,2389411,Jamaica,4.5258,JAM,North America,NA,3828310734.97795
1/1/1988,3256558,Jordan,9.177,JOR,Asia,AS,6277197435.2124
1/1/1988,122613000,Japan,985.4671,JPN,Asia,AS,3050637784817.52
1/1/1988,16206002,Kazakhstan,319.4422,KAZ,Asia,AS,
1/1/1988,16206002,Kazakhstan,319.4422,KAZ,Europe,EU,
1/1/1988,22153676,Kenya,4.69,KEN,Africa,AF,8355380879.12955
1/1/1988,4218400,Kyrgyzstan,13.6846,KGZ,Asia,AS,
1/1/1988,8435912,Cambodia,0.45067,KHM,Asia,AS,
1/1/1988,69089,Kiribati,0.021984,KIR,Oceania,OC,42972107.1958747
1/1/1988,40641,Saint Kitts and Nevis,0.065952,KNA,North America,NA,165745740.740741
1/1/1988,42031247,South Korea,222.3079,KOR,Asia,AS,196964195387.371
1/1/1988,2034857,Kuwait,32.8251,KWT,Asia,AS,20692472759.8566
1/1/1988,2684675,Lebanon,7.3457,LBN,Asia,AS,3313540067.93246
1/1/1988,2134097,Liberia,0.80918,LBR,Africa,AF,1038300000
1/1/1988,4220450,Libya,36.1604,LBY,Africa,AF,
1/1/1988,133367,Saint Lucia,0.16488,LCA,North America,NA,366541074.074074
1/1/1988,28129,Liechtenstein,,LIE,Europe,EU,1161757671.01756
1/1/1988,16878189,Sri Lanka,3.4566,LKA,Asia,AS,6978371581.26375
1/1/1988,1630996,Lesotho,,LSO,Africa,AF,470389179.678909
1/1/1988,3655049,Lithuania,27.6968,LTU,Europe,EU,
1/1/1988,373450,Luxembourg,9.1269,LUX,Europe,EU,9750161053.209
1/1/1988,2653434,Latvia,17.3652,LVA,Europe,EU,
1/1/1988,320773,Macao,0.96363,MAC,Asia,AS,2269233639.28065
1/1/1988,23903592,Morocco,21.139,MAR,Africa,AF,25705296183.5037
